Affiliation0,Affiliation1,Affiliation2,Affiliation3,Affiliation4,Affiliation5,Affiliation6,Affiliation7,Affiliation8,Affiliation9,citations_average,predicted_citations
2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2
3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.1,149.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8
276.449531024531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7
2.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,34.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,29.3
17.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7
14552.957722869181,365.9948322011591,365.9948322011591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,370.09483220115914
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7
5.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4
2096.45733129793,246.5755475604547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2
143.36111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8
13.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6
120.08972734254992,8.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3
4500.966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,29.9
87.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7
1817.6835613847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3
433.9519385026738,276.449531024531,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,14566.25772286918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2
47.199999999999996,105.075,52.42727272727272,20.482051282051284,0.0,0.0,0.0,0.0,0.0,0.0,18.7,91.60932400932401
34.96666666666667,271.84358974358975,158.9628787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,162.3628787878788
905.5529761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,12.7
27.458585858585863,158.34747474747473,63.983585858585855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,80.58358585858585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,34.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
23.663636363636368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1
2199.466787176644,1817.6835613847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7
9.066666666666666,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9
151.96428571428572,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5
15.038235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,47.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111111111111111,3.111111111111111
0.0,668.4091843828686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333336,11.333333333333336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,1.2222222222222223
11.565656565656566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,1.5555555555555556
101.083547008547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888888888888888,5.888888888888888
4500.966666666667,2096.45733129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555555555555556,2.555555555555556
7.123902894491129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888
668.4091843828686,205.5926836321573,8.389277389277389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,10.722610722610721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5555555555555545,4.5555555555555545
21.505555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1111111111111107,2.1111111111111107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888
16.72519841269841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777
143.36111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.444444444444443,9.444444444444443
0.0,0.5555555555555556,125.05555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,125.61111111111113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333
192.91349206349207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.222222222222221,5.222222222222221
137.6010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5555555555555545,6.5555555555555545
21.927777777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
830.7129648024577,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7777777777777777,3.7777777777777777
21.777777777777782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.777777777777782,21.777777777777782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111111111111111,3.111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111111111111111,3.111111111111111
14552.957722869181,14552.957722869181,14552.957722869181,32.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,14618.291056202514
2199.466787176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333332,6.333333333333332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555555555555556,2.555555555555556
27.458585858585863,158.34747474747473,258.21817071817065,63.983585858585855,0.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,324.64620102120097
7.177777777777778,830.7129648024577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.777777777777778,6.777777777777778
401.7116661116661,199.10541855805013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.555555555555564,62.555555555555564
25.69246031746032,78.34397546897547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.888888888888891,10.888888888888891
7.5555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5555555555555545,7.5555555555555545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555555555555556,2.555555555555556
3.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2222222222222223,3.2222222222222223
82.11558441558441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
98.35555555555557,1530.8313153926495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.555555555555564,63.555555555555564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,2.333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4444444444444455,6.4444444444444455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
5.848484848484848,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665
5.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777777777777778,5.777777777777778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.77777777777777,95.77777777777777
86.82936507936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88888888888889,24.88888888888889
37.55931986829819,5.611111111111111,7.721469448425972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,8.832580559537083
14552.957722869181,668.4091843828686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.888888888888891,13.888888888888891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888
0.0,668.4091843828686,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33333333333333,14577.291056202515
0.0,365.9948322011591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.777777777777779,8.777777777777779
25.638888888888886,158.34747474747473,1817.6835613847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.222222222222221,1832.9057836069446
14.166666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5555555555555545,5.5555555555555545
40.484848484848484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1111111111111107,2.1111111111111107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.111111111111111,5.111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333333333334,53.33333333333334
1817.6835613847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.666666666666664,34.666666666666664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.7777777777777777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.111111111111112,6.111111111111112
5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667
365.9948322011591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5555555555555545,4.5555555555555545
830.7129648024577,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665
113.93055555555556,0.0,2096.45733129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,2098.0128868534857
276.449531024531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.7777777777777777
1817.6835613847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.66666666666666,62.66666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777778,7.777777777777778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.111111111111114,59.111111111111114
14552.957722869181,355.53314185814185,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5555555555555545,14559.513278424736
12.901754421575394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112
47.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666664,11.666666666666664
192.91349206349207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.222222222222218,21.222222222222218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222222222222222,6.222222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555555555555556,2.555555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.111111111111109,12.111111111111109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
1200.748832149217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888888888888888,5.888888888888888
0.0,3.4444444444444446,3.4444444444444446,18.944444444444443,1817.6835613847225,0.0,0.0,0.0,0.0,0.0,3.4444444444444446,1843.5168947180557
2199.466787176644,1.5555555555555556,199.10541855805013,2199.466787176644,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,2400.12776129025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.333333333333333
0.0,129.73055555555555,40.484848484848484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,42.707070707070706
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667
21.927777777777774,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.222222222222221,9.222222222222221
38.138888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223
11.888888888888891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.888888888888891,11.888888888888891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556
77.36111111111111,6.111111111111112,1530.8313153926495,1530.8313153926495,90.56944444444444,0.0,0.0,0.0,0.0,0.0,6.111111111111112,3158.3431863408546
93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,1.5555555555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,9.333333333333334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11111111111111,22.11111111111111
1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,1.4444444444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.22222222222222,41.22222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,1.8888888888888888
551.349921483745,37.74603174603175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1111111111111107,2.1111111111111107
158.34747474747473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.777777777777779,14.777777777777779
6.965277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.7777777777777777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.22222222222222,38.22222222222222
53.83380230880232,20.2479797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888888888888888,6.888888888888888
7.888888888888888,246.5755475604547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888888888888888,7.888888888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4444444444444455,5.4444444444444455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.777777777777779,10.777777777777779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665
324.99175824175825,5950.874579459493,5950.874579459493,5950.874579459493,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11907.749158918987
49.30555555555556,63.983585858585855,27.458585858585863,49.30555555555556,0.0,0.0,0.0,0.0,0.0,0.0,3.7777777777777777,80.54191919191919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333336,14.333333333333336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,1.2222222222222223
0.0,124.08517126148705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,2.4444444444444446
199.10541855805013,16.545454545454547,668.4091843828686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,678.4091843828686
0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888
94.69444444444443,0.0,80.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1111111111111,160.2222222222222
14552.957722869181,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33333333333333,21.33333333333333
10.111111111111109,10.111111111111109,32.94051964117753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.111111111111109,43.05163075228864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
2096.45733129793,26.154700854700856,7.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4444444444444446,11.38888888888889
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.111111111111109,12.111111111111109
27.88888888888889,33.763888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.88888888888889,27.88888888888889
145.88508653182566,144.03373015873018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
0.0,1817.6835613847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,9.666666666666666
73.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666668,7.666666666666668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665
5950.874579459493,14552.957722869181,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,14690.957722869181
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,4.666666666666667
8.36111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1111111111111107,2.1111111111111107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888888888888888,7.888888888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.7777777777777777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.555555555555557,18.555555555555557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.555555555555557,10.555555555555557
188.44451659451659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888888888888888,6.888888888888888
199.10541855805013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.333333333333333
14552.957722869181,122.925,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66666666666667,14580.624389535848
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.22222222222223,64.22222222222223
438.8197330447331,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.11111111111111,135.11111111111111
438.8197330447331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
145.88508653182566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
56.14087301587301,10.444444444444446,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4444444444444455,14559.402167313627
5.5,2096.45733129793,2096.45733129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,2101.7906646312636
264.9733959690195,816.9869038208168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.375,16.375
830.7129648024577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,4.25
143.36111111111111,53.83380230880232,6.244047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625,9.869047619047619
141.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.875,122.875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.625
433.9519385026738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,10.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25
62.11071428571429,33.763888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875,5.875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,138.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125,28.125
19.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,10.25
433.9519385026738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,6.125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,6.125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.375,26.375
11.565656565656566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5
1817.6835613847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.375,21.375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.875,13.875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
120.08972734254992,14552.957722869181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5
0.0,905.5529761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125,4.125
58.19491341991342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,3.125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,47.75
0.0,361.3959152990112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.375,18.375
60.893181818181816,433.9519385026738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,5.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5
63.983585858585855,2096.45733129793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.125,10.125
5950.874579459493,0.0,1530.8313153926495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,1548.3313153926495
113.93055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,7.875
