index,citations,year,Affiliation0,Affiliation1,Affiliation2,Affiliation3,Affiliation4,Affiliation5,Affiliation6,Affiliation7,Affiliation8,Affiliation9,citations_average
3783,49,2009,,,,,,,,,,,5.444444444444445
3785,97,2009,,,,,,,,,,,10.777777777777779
3786,33,2009,,,,,,,,,,,3.6666666666666665
3790,54,2009,"Assistant Professor of Radiology, University of Southern California",Facebook,Facebook AI Research,Facebook Artificial Intelligence Research,,,,,,,6.0
3792,34,2009,Aalto University,The Chinese University of Hong Kong,University of Electronic Science and Technology of China,"Professor of Computer Science and Engineering, Aalto University",,,,,,,3.7777777777777777
3793,129,2009,,,,,,,,,,,14.333333333333334
3794,9,2009,,,,,,,,,,,1.0
3795,11,2009,,,,,,,,,,,1.2222222222222223
3796,22,2009,DeepMind,"Professor of Computer Science, Hebrew University",,,,,,,,,2.4444444444444446
3797,90,2009,University of Illinois at Urbana-Champaign,"Director of Data Science, Charles Schwab",Carnegie Mellon University,,,,,,,,10.0
3798,8,2009,National Institues of Health,,,,,,,,,,0.8888888888888888
3799,721,2009,"Founder&CEO of Horizon Robotics , Founder of Baidu IDL and Baidu Autonomous Driving",Tencent,Xi'an Jiaotong University,,,,,,,,80.11111111111111
3800,192,2009,"Research Scientist, Google Brain","VP and Engineering Fellow, Google",,,,,,,,,21.333333333333332
3801,91,2009,"Johannes Kepler University Linz, Austria",Bosch Center for Artificial Intelligence,"Professor of Computer Science, Graz University of Technology",,,,,,,,10.11111111111111
3805,6,2009,,,,,,,,,,,0.6666666666666666
3806,31,2009,MIT CSAIL,Stony Brook University,"Professor, CentraleSupelec (Ecole Centrale Paris) / Université Paris-Saclay / Inria",,,,,,,,3.4444444444444446
3809,109,2009,"Research Scientist, Google",,,,,,,,,,12.11111111111111
3810,251,2009,Distinguished Scientist / Tech VP at JD Finance,"Professor, Lund University",,,,,,,,,27.88888888888889
3814,1,2009,UCLA,"Professor of Computer Science, UCLA",,,,,,,,,0.1111111111111111
3816,7,2009,Ben Gurion University,"Principle Researcher, Microsoft Research",,,,,,,,,0.7777777777777778
3817,87,2009,,,,,,,,,,,9.666666666666666
3819,69,2009,Assistant Professor at IIT Kanpur,,,,,,,,,,7.666666666666667
3821,24,2009,"Research scientist, INRIA",,,,,,,,,,2.6666666666666665
3823,1242,2009,Facebook,"Software Engineer, Google Inc.","Research Scientist, Google",,,,,,,,138.0
3825,42,2009,,,,,,,,,,,4.666666666666667
3826,19,2009,"professeur des universités, ENS Paris-Saclay",,,,,,,,,,2.111111111111111
3827,71,2009,,,,,,,,,,,7.888888888888889
3828,16,2009,Tencent,,,,,,,,,,1.7777777777777777
3829,167,2009,,,,,,,,,,,18.555555555555557
3830,95,2009,,,,,,,,,,,10.555555555555555
3831,62,2009,"Distinguished Professor of Psychology, University of California, San Diego",,,,,,,,,,6.888888888888889
3832,18,2009,University of Illinois at Urbana-Champaign,,,,,,,,,,2.0
3833,39,2009,,,,,,,,,,,4.333333333333333
3834,249,2009,"Google Research, NY","Professor of Computer Science and Mathematics, Courant Institute of Mathematical …",Google Research,,,,,,,,27.666666666666668
3840,578,2009,,,,,,,,,,,64.22222222222223
3841,1216,2009,"Electrical Engineering, Columbia University",Google,,,,,,,,,135.11111111111111
3842,24,2009,Columbia University,,,,,,,,,,2.6666666666666665
3844,45,2009,,,,,,,,,,,5.0
3846,1,2009,"University of California, Los Angeles (UCLA)",Engineering Manager,,,,,,,,,0.1111111111111111
3850,58,2009,"Associate Professor of Electrical and Compuer Engineering, Colorado State University",Italian Institute of Technology,"Professor in Computer Vision, University of Edinburgh / Research Scientist at Google",,,,,,,,6.444444444444445
3851,48,2009,"Research Affiliate, Center for Brains, Minds & Machines, Massachusetts Institute of …",Unige-IIT-MIT,"McDermott Professor in Brain Sciences, MIT",,,,,,,,5.333333333333333
3852,116,2010,"Professor of Computer Science, ETH Zurich","Allen E. Puckett Professor, California Institute of Technology",,,,,,,,,14.5
3855,131,2010,,,,,,,,,,,16.375
3858,7,2010,Princeton University,,,,,,,,,,0.875
3860,34,2010,"Research Scientist, Google Brain",,,,,,,,,,4.25
3862,29,2010,"Postdoctoral Fellow, Roslin Institute, University of Edinburgh","Professor of Computer Science, University of Stuttgart, Germany","Professor of Robotics, University of Edinburgh and Fellow of the Royal Society of Edinburgh",,,,,,,,3.625
3863,983,2010,Rutgers University,,,,,,,,,,122.875
3865,13,2010,,,,,,,,,,,1.625
3867,86,2010,"Assistant Professor, Technion - Israel Institute of Technology",,,,,,,,,,10.75
3868,10,2010,Vicarious,,,,,,,,,,1.25
3869,47,2010,Oregon State University,"Professor, Lund University",,,,,,,,,5.875
3870,1108,2010,,,,,,,,,,,138.5
3871,0,2010,,,,,,,,,,,0.0
3872,225,2010,,,,,,,,,,,28.125
3874,82,2010,Vector Institute,,,,,,,,,,10.25
3875,49,2010,"Professor of Electrical Engineering, Technion - Israel Institute of Technology",,,,,,,,,,6.125
3876,49,2010,,,,,,,,,,,6.125
3877,211,2010,,,,,,,,,,,26.375
3878,28,2010,"University of California, Riverside",Nanjing University,,,,,,,,,3.5
3879,72,2010,Microsoft,,,,,,,,,,9.0
3880,171,2010,,,,,,,,,,,21.375
3882,111,2010,,,,,,,,,,,13.875
3883,16,2010,"Senior Data Scientist, C3 IoT",,,,,,,,,,2.0
3884,68,2010,"CNRS researcher, LIP6 (Sorbonne Université)","Principal Scientist, Google",,,,,,,,,8.5
3885,33,2010,EPFL,"Associate Professor, University of Toronto",,,,,,,,,4.125
3886,25,2010,Student at University of Southampton,,,,,,,,,,3.125
3890,382,2010,,,,,,,,,,,47.75
3891,147,2010,Inria - Grenoble Rhône-Alpes,Machine learning scientist at Amazon,,,,,,,,,18.375
3893,42,2010,"Assistant Professor, Boston University","Professor of Electrical Engineering, Technion - Israel Institute of Technology",,,,,,,,,5.25
3896,44,2010,DeepMind,,,,,,,,,,5.5
3899,81,2010,The Chinese University of Hong Kong,MIT,,,,,,,,,10.125
3901,140,2010,"Research Director, Facebook",EPFL,"Professor of Computer Science, UC Berkeley",,,,,,,,17.5
3903,63,2010,Seoul National University,"Professor of Computer Science, Cognitive Science, and Brain Science, Seoul National …",,,,,,,,,7.875
3904,2,2010,Tsinghua University,Melbourne School of Psychological Sciences,,,,,,,,,0.25
3905,71,2010,Group leader at EMBL-EBI and EMBL Heidelberg,"Amazon Development Center, Tuebingen",University of California at San Diego,"Associate Professor, Informatics Institute, University of Amsterdam (NL)",,,,,,,8.875
3908,14,2010,"Co-Founder, GraphLab Inc","Amazon Professor of Machine Learning, University of Washington",,,,,,,,,1.75
3910,3,2010,,,,,,,,,,,0.375
3911,958,2010,OPTIMAL,"John A. Jurenko Endowed Professor, Electrical and Computer Engineering, University of …",Uber Technologies Inc,,,,,,,,119.75
3912,494,2010,DeepMind,"Research Scientist, Google","Research scientist, Facebook Artificial Intelligence Research",,,,,,,,61.75
3914,47,2010,"Software Engineer, Self-Driving Cars, Waymo",Software Engineer at Google Inc.,"Professor of Computer Science, UCLA",,,,,,,,5.875
3915,15,2010,"Assistant Professor of Computer Science, Trinity University","Department of Computer Science, University of British Columbia",,,,,,,,,1.875
3918,160,2010,"Professor, TTIC and University of Chicago",,,,,,,,,,20.0
3919,5,2010,,,,,,,,,,,0.625
3920,32,2010,,,,,,,,,,,4.0
3923,13,2010,,,,,,,,,,,1.625
3925,8,2010,,,,,,,,,,,1.0
3926,49,2010,UC Riverside,FDA/NCTR,,,,,,,,,6.125
3927,4,2010,,,,,,,,,,,0.5
3928,34,2010,,,,,,,,,,,4.25
3929,11,2010,,,,,,,,,,,1.375
3930,253,2010,Nanjing University of Aeronautics & Astronautics,Alibaba Group,Nanjing University,,,,,,,,31.625
3931,58,2010,"Professor of Stochastics, University of Bayreuth",University of Stuttgart,,,,,,,,,7.25
3933,7,2010,"University of California, Los Angeles (UCLA)",,,,,,,,,,0.875
3935,14,2010,,,,,,,,,,,1.75
3936,22,2010,Tsinghua university,"Professor of Computer Science and Engineering, Hong Kong University of Science and …",,,,,,,,,2.75
3938,38,2010,,,,,,,,,,,4.75
3939,25,2010,"Associate Professor, Massachusetts Institute of Technology",Research Scientist at Google,Tel Aviv University,,,,,,,,3.125
3941,918,2010,,,,,,,,,,,114.75
3942,18,2010,Oregon State University,"Professor of Computer Science, Oregon State University",,,,,,,,,2.25
3943,79,2010,,,,,,,,,,,9.875
3944,5,2010,,,,,,,,,,,0.625
3945,3,2010,,,,,,,,,,,0.375
3949,24,2010,,,,,,,,,,,3.0
3950,66,2010,KU Leuven,University of Oxford,University of Oxford,,,,,,,,8.25
3951,38,2010,,,,,,,,,,,4.75
3952,13,2010,Carnegie Mellon University,,,,,,,,,,1.625
3953,6,2010,,,,,,,,,,,0.75
3956,158,2010,George Washington University,,,,,,,,,,19.75
3959,100,2010,,,,,,,,,,,12.5
3961,278,2010,University of Texas at Austin,"Associate Professor, Electrical and Computer Engineering, WNCG, University of Texas …",,,,,,,,,34.75
3962,191,2010,,,,,,,,,,,23.875
3963,107,2010,"Research Scientist, NVIDIA Research","Associate Professor of Computer Science, UC Irvine",Max Planck Institute for Intelligent Systems and Amazon,,,,,,,,13.375
3965,18,2010,,,,,,,,,,,2.25
3966,92,2010,Professor at Heinrich-Heine-Universität Düsseldorf,,,,,,,,,,11.5
3967,48,2010,Carnegie Mellon University,"Research Area Manager, Cyber-Physical Systems Security, Xerox PARC.",Carnegie Mellon University,,,,,,,,6.0
3968,28,2010,,,,,,,,,,,3.5
3969,55,2010,"Snap Inc., A9.com, Google, Oregon State University","Professor of Computer Science, Oregon State University",,,,,,,,,6.875
3971,96,2010,,,,,,,,,,,12.0
3972,86,2010,Yahoo Research,,,,,,,,,,10.75
3973,2,2010,,,,,,,,,,,0.25
3974,21,2010,"Medical University of Vienna, CIR Lab",Brigham and Women's Hospital; Harvard Medical School,,,,,,,,,2.625
3975,70,2010,,,,,,,,,,,8.75
3976,83,2010,"Human Longevity, Inc","Professor of Biological & Agricultural Engineering, University of Arkansas",,,,,,,,,10.375
3977,49,2010,Microsoft Research,,,,,,,,,,6.125
3978,19,2010,Aibee,Tencent,,,,,,,,,2.375
3979,76,2010,"Facebook, Inc.",The University of Texas at Dallas,"University of Massachusetts, Amherst",University of Washington,,,,,,,9.5
3980,12,2010,,,,,,,,,,,1.5
3981,16,2010,,,,,,,,,,,2.0
3982,137,2010,"Professor, University of Cambridge, and Chief Scientist, Uber","Professor of EECS and Professor of Statistics, University of California, Berkeley",Princeton University,,,,,,,,17.125
3984,24,2010,,,,,,,,,,,3.0
3987,373,2010,Samsung AI Center & Skolkovo Institute of Science and Technology,University of Oxford,,,,,,,,,46.625
3988,26,2010,"NYU School of Medicine, CSHL",Mitsubishi Electric Research Laboratories,,,,,,,,,3.25
3991,10,2010,University of Alberta,,,,,,,,,,1.25
3992,20,2010,,,,,,,,,,,2.5
3996,7,2010,Ben Gurion University of the Negev,"Professor, TTIC and University of Chicago",,,,,,,,,0.875
3998,8,2010,Microsoft,,,,,,,,,,1.0
3999,14,2010,University of Bath,,,,,,,,,,1.75
4000,5,2010,University of Sydney,Associate Professor of Computer and Information Science and Engineering,,,,,,,,,0.625
4001,98,2010,Texas Tech University,"Senior Scientist and Founding Team Member, perceptiveIO, Inc.","CEO, Caspar.AI; Former Faculty, Computer Science, Cornell University. Stanford University",National University of Singapore,,,,,,,12.25
4002,2,2010,,,,,,,,,,,0.25
4003,9,2010,,,,,,,,,,,1.125
4004,11,2010,,,,,,,,,,,1.375
4005,58,2010,"Center for Neural Science, NYU",,,,,,,,,,7.25
4006,44,2010,University of Michigan,,,,,,,,,,5.5
4007,10,2010,University of Illinois at Chicago,,,,,,,,,,1.25
4008,0,2010,,,,,,,,,,,0.0
4009,15,2010,Research Scientist at Google DeepMind,,,,,,,,,,1.875
4014,24,2010,"University of Washington, University of California, San Diego","Associate Professor of Cognitive Science, University of California San Diego",,,,,,,,,3.0
4015,56,2010,"Senior Research Scientist, Google Research","Associate Professor, Mathematics, UIC",,,,,,,,,7.0
4016,14,2010,"Professor of Electrical Engineering, Columbia University",,,,,,,,,,1.75
4017,29,2010,,,,,,,,,,,3.625
4018,16,2010,"Machine Learning Group, Technische Universität Berlin","Director, RIKEN Center for Advanced Intelligence Project / Professor, The University of …",Microsoft Research Cambridge,,,,,,,,2.0
4021,3,2010,,,,,,,,,,,0.375
4022,5,2010,"Senior Data Scientist, University of Edinburgh",,,,,,,,,,0.625
4024,397,2010,,,,,,,,,,,49.625
4025,46,2010,,,,,,,,,,,5.75
4026,91,2010,"Postdoctoral Fellow, Computer Science and Engineering, University of Michigan",University of Washington,,,,,,,,,11.375
4027,12,2010,,,,,,,,,,,1.5
4028,54,2010,,,,,,,,,,,6.75
4029,13,2010,"Chongqing University, Optoelectronic Department",,,,,,,,,,1.625
4034,13,2010,UC Davis Statistics Department,"Bruker AXS, IFW Dresden, Los Alamos National Laboratory, Namlab",,,,,,,,,1.625
4035,28,2010,"Statistics, University of Southern California",,,,,,,,,,3.5
4036,6,2010,,,,,,,,,,,0.75
4037,30,2010,"School of Technology and Computer Science, TIFR","Machine Learning Engineer, Researcher",,,,,,,,,3.75
4038,75,2010,Brown,"Harvard University, Boston Dynamics",University of Massachusetts,,,,,,,,9.375
4039,23,2010,,,,,,,,,,,2.875
4041,20,2010,Research scientist at Facebook,"Inria, Ecole Normale Superieure/PSL Research University",,,,,,,,,2.5
4043,9,2010,,,,,,,,,,,1.125
4044,51,2010,Microsoft,Oregon State University,,,,,,,,,6.375
4045,82,2010,,,,,,,,,,,10.25
4046,52,2010,,,,,,,,,,,6.5
4047,1,2010,,,,,,,,,,,0.125
4048,36,2010,,,,,,,,,,,4.5
4049,56,2010,UC Berkeley / ICSI,,,,,,,,,,7.0
4050,467,2010,,,,,,,,,,,58.375
4051,134,2010,"Lecturer, Imperial College London",,,,,,,,,,16.75
4053,17,2010,,,,,,,,,,,2.125
4055,169,2010,Google Brain,,,,,,,,,,21.125
4057,275,2010,,,,,,,,,,,34.375
4060,40,2010,Microsoft Research,ENEL,"Professor, University of Verona - Director of PAVIS @ Italian Institute of Technology, Italy",,,,,,,,5.0
4061,199,2010,,,,,,,,,,,24.875
4063,59,2010,,,,,,,,,,,7.375
4064,107,2010,Goldman Sachs,"Department of Computer Science, University of Toronto","Associate Professor, Computer Science Department, Purdue University",,,,,,,,13.375
4065,7,2010,"Facebook, Inc.","Senior Lecturer (US eq. Associate Professor), Predictive Analytics Lab (PAL), University of …","Director of Content Science, Yahoo! Labs",,,,,,,,0.875
4066,119,2010,"Google Research, NY",Tel Aviv University,"Professor of Computer Science and Mathematics, Courant Institute of Mathematical …",,,,,,,,14.875
4068,19,2010,Stanford University,,,,,,,,,,2.375
4071,98,2010,,,,,,,,,,,12.25
4072,37,2010,"Assistant Professor, Stanford University","Professor of Physics, Racah Institute of Physics, Edmond and Lily Safra Center for Brain …",,,,,,,,,4.625
4073,65,2010,"Senior Research Scientist, Facebook",University of Toronto,"Principal Research Scientist, Data61",,,,,,,,8.125
4074,3,2010,,,,,,,,,,,0.375
4075,178,2010,,,,,,,,,,,22.25
4076,217,2010,Stanford University,"Professor of Computer Science, Stanford University",,,,,,,,,27.125
4078,6,2010,,,,,,,,,,,0.75
4079,4,2010,Student at University of Southampton,,,,,,,,,,0.5
4080,15,2010,,,,,,,,,,,1.875
4081,10,2010,,,,,,,,,,,1.25
4082,21,2010,"Gatsby Computational Neuroscience Unit, UCL",,,,,,,,,,2.625
4084,40,2010,The University of Texas at Dallas,"Visiting Professor, Surrey University, Southampton University, Trinity College Dublin","Professor of Computer Science and Engineering, University of Washington",,,,,,,,5.0
4085,10,2010,SoundCloud Ltd.,"Junior Research Group Leader, University of Potsdam",,,,,,,,,1.25
4087,233,2010,"Associate Professor, Robotics Institute, Carnegie Mellon University",CMU,Carnegie Mellon University,,,,,,,,29.125
4089,8,2010,,,,,,,,,,,1.0
4090,1,2010,,,,,,,,,,,0.125
4091,76,2010,,,,,,,,,,,9.5
4095,4,2010,"Post Doc., Weizmann Institute of Science","Scientific Consultant, Weizmann Institute of Science",,,,,,,,,0.5
4096,11,2010,,,,,,,,,,,1.375
4097,67,2010,Tsinghua university,"Professor of Computer Science and Engineering, Hong Kong University of Science and …","UC-RIverside (2010-2012);DICP, Chinese Academy of Sciences(2004-2010)",,,,,,,,8.375
4098,8,2010,,,,,,,,,,,1.0
4099,72,2010,"Machine Learning Engineer, Researcher","Cornell University, University of Pennsylvania, Toyota Technological Institute","Associate Professor, Department of Statistics and Department of EECS, University of …",,,,,,,,9.0
4100,26,2010,,,,,,,,,,,3.25
4101,76,2010,Facebook,,,,,,,,,,9.5
4102,82,2010,"Associate Professor of Computer Science, University of California, San Diego","Professor of Computer Science, University of California, San Diego",,,,,,,,,10.25
4103,64,2010,Researcher at UTFSM,,,,,,,,,,8.0
4105,0,2010,,,,,,,,,,,0.0
4106,5,2010,,,,,,,,,,,0.625
4107,4,2010,,,,,,,,,,,0.5
4108,21,2010,"Postdoctoral researcher, Radboud University Nijmegen","Professor of Computer Science and Artificial Intelligence, Radboud University Nijmegen",,,,,,,,,2.625
4110,20,2010,,,,,,,,,,,2.5
4111,60,2010,,,,,,,,,,,7.5
4112,132,2010,Google,"Professor of Computer Science, ETH Zurich",Caltech,,,,,,,,16.5
4113,6,2010,,,,,,,,,,,0.75
4114,8,2010,"Professor of Computational Biology and Machine Learning, School of Computer Science …",,,,,,,,,,1.0
4116,17,2010,Google Brain,,,,,,,,,,2.125
4117,51,2010,,,,,,,,,,,6.375
4118,157,2010,Lehigh University,"Department of Mathematics, UC Davis",Columbia University,,,,,,,,19.625
4119,30,2010,Veolia Research & Innovation,,,,,,,,,,3.75
4120,395,2010,,,,,,,,,,,49.375
4121,54,2010,"Professor of Electrical and Computer Engineering, University of California San Diego",,,,,,,,,,6.75
4123,31,2010,Rutgers University,"Professor of Psychology and Cognitive Science, Rutgers University",,,,,,,,,3.875
4125,24,2010,,,,,,,,,,,3.0
4126,5,2010,,,,,,,,,,,0.625
4127,28,2010,"Philip H. Knight Professor of Liberal Arts and Sciences, University of Oregon",Macquarie University,,,,,,,,,3.5
4129,67,2010,,,,,,,,,,,8.375
4130,2,2010,"Research Scientist, Google Research","Indian Institute of Technology Bombay,  Mumbai, India.","Professor of Computer Science and Engineering, IIT Bombay",,,,,,,,0.25
4131,42,2010,,,,,,,,,,,5.25
4132,123,2010,,,,,,,,,,,15.375
4133,6,2010,"Associate Professor, Stanford University",,,,,,,,,,0.75
4134,57,2010,"Associate Professor of Electrical and Compuer Engineering, Colorado State University","Assistant Professor, Boston University",,,,,,,,,7.125
4135,3,2010,,,,,,,,,,,0.375
4138,107,2010,"Professor, TTIC and University of Chicago","Cornell University, University of Pennsylvania, Toyota Technological Institute","Associate Professor, Department of Statistics and Department of EECS, University of …",,,,,,,,13.375
4139,37,2010,"Senior Lecturer (US eq. Associate Professor), Predictive Analytics Lab (PAL), University of …",,,,,,,,,,4.625
4141,22,2010,,,,,,,,,,,2.75
4142,124,2010,iit delhi,,,,,,,,,,15.5
4143,61,2010,"Professor of Biological & Agricultural Engineering, University of Arkansas",,,,,,,,,,7.625
4144,64,2011,Postdoc between QUT - ACEMS and UC Berkeley,"Researcher / Chargé de Recherche (CR1), INRIA Lille - Team SequeL","Research Scientist, FAIR",,,,,,,,9.142857142857142
4145,151,2011,,,,,,,,,,,21.571428571428573
4146,66,2011,,,,,,,,,,,9.428571428571429
4148,31,2011,"Machine Learning Engineer, Researcher","Cornell University, University of Pennsylvania, Toyota Technological Institute","Associate Professor, Department of Statistics and Department of EECS, University of …",,,,,,,,4.428571428571429
4149,29,2011,,,,,,,,,,,4.142857142857143
4152,20,2011,,,,,,,,,,,2.857142857142857
4155,5,2011,NYU,,,,,,,,,,0.7142857142857143
4157,47,2011,,,,,,,,,,,6.714285714285714
4158,39,2011,York University,,,,,,,,,,5.571428571428571
4159,83,2011,University of Texas at Austin,,,,,,,,,,11.857142857142858
4161,64,2011,PHRA,,,,,,,,,,9.142857142857142
4163,9,2011,,,,,,,,,,,1.2857142857142858
4164,29,2011,queen mary university of london,,,,,,,,,,4.142857142857143
4167,56,2011,National University of Singapore,University of Bonn,,,,,,,,,8.0
4168,68,2011,BGI,,,,,,,,,,9.714285714285714
4169,168,2011,,,,,,,,,,,24.0
4170,14,2011,,,,,,,,,,,2.0
4171,14,2011,,,,,,,,,,,2.0
4172,34,2011,"Professor of Computer Science, Princeton University",Google Brain,,,,,,,,,4.857142857142857
4173,26,2011,,,,,,,,,,,3.7142857142857144
4174,57,2011,大阪府立大学,University of Tokyo,,,,,,,,,8.142857142857142
4176,321,2011,,,,,,,,,,,45.857142857142854
4177,227,2011,,,,,,,,,,,32.42857142857143
4179,25,2011,,,,,,,,,,,3.5714285714285716
4183,9,2011,Lead Data Scientist & Manager Data Analytics,"Associate Professor of Computer Science, University of Basel",,,,,,,,,1.2857142857142858
4184,3,2011,,,,,,,,,,,0.42857142857142855
4185,83,2011,"Professor of Electrical Engineering, Technion",Weizmann Institute of Science,,,,,,,,,11.857142857142858
4188,258,2011,,,,,,,,,,,36.857142857142854
4189,99,2011,Qualcomm Research Korea,"Principal Researcher at Microsoft Research, Cambridge, UK",DeepMind,,,,,,,,14.142857142857142
4191,58,2011,"Professor of Computer Science, University of Texas at Austin","Associate Professor of Computer Science, U. of Southern California",,,,,,,,,8.285714285714286
4192,159,2011,,,,,,,,,,,22.714285714285715
4193,8,2011,University At Buffalo,"Professor of Computer Science, Oregon State University",Oregon State University,,,,,,,,1.1428571428571428
4194,17,2011,,,,,,,,,,,2.4285714285714284
4195,32,2011,"Member of Technical Staff, Nokia Bell Labs",,,,,,,,,,4.571428571428571
4196,13,2011,DeepMind,"Professor, U. Montreal (Computer Sc. & Op. Res.), Mila, CIFAR, CRM, IVADO, REPARTI …",,,,,,,,,1.8571428571428572
4197,27,2011,"Research Scientist, FAIR",Politecnico di Milano,,,,,,,,,3.857142857142857
4198,112,2011,,,,,,,,,,,16.0
4199,67,2011,Carnegie Mellon University,,,,,,,,,,9.571428571428571
4200,19,2011,University of Michigan,"CSAIL, MIT","Professor of Computer Science, Zhejiang University",,,,,,,,2.7142857142857144
4201,15,2011,,,,,,,,,,,2.142857142857143
4202,2,2011,OvGU Magdeburg,Inria Lille - Nord Europe,,,,,,,,,0.2857142857142857
4203,68,2011,Co-founder and CEO of ISEE AI,"Professor of Statistics and Computer Science, UCLA",,,,,,,,,9.714285714285714
4204,68,2011,University College London,,,,,,,,,,9.714285714285714
4205,44,2011,Vienna University of Technology,,,,,,,,,,6.285714285714286
4206,13,2011,,,,,,,,,,,1.8571428571428572
4208,150,2011,Ubisoft,"Professor, U. Montreal (Computer Sc. & Op. Res.), Mila, CIFAR, CRM, IVADO, REPARTI …",,,,,,,,,21.428571428571427
4209,538,2011,Google,,,,,,,,,,76.85714285714286
4211,53,2011,,,,,,,,,,,7.571428571428571
4214,26,2011,,,,,,,,,,,3.7142857142857144
4216,49,2011,"Department of Geography, Florida State University",,,,,,,,,,7.0
4217,16,2011,,,,,,,,,,,2.2857142857142856
4218,20,2011,DIBRIS - University of Genoa,"DIBRIS - University of Genova, Italy","Post Doc, University of Genoa",University of Genoa,,,,,,,2.857142857142857
4219,47,2011,,,,,,,,,,,6.714285714285714
4220,221,2011,"Research scientist, Google",,,,,,,,,,31.571428571428573
4221,10,2011,"Assistant Professor, University of Texas at Austin",,,,,,,,,,1.4285714285714286
4222,9,2011,,,,,,,,,,,1.2857142857142858
4223,49,2011,"University of Tennessee, Department of Chemistry, Knoxville, Tennessee",,,,,,,,,,7.0
4225,9,2011,,,,,,,,,,,1.2857142857142858
4226,19,2011,,,,,,,,,,,2.7142857142857144
4228,20,2011,,,,,,,,,,,2.857142857142857
4230,10,2011,,,,,,,,,,,1.4285714285714286
4232,10,2011,The Hebrew University,Orcam.com,"Professor of Computer Science, the Hebrew University of Jerusalem",,,,,,,,1.4285714285714286
4233,12,2011,,,,,,,,,,,1.7142857142857142
4237,3,2011,,,,,,,,,,,0.42857142857142855
4240,125,2011,,,,,,,,,,,17.857142857142858
4241,10,2011,Uber Advanced Technologies Group,,,,,,,,,,1.4285714285714286
4243,111,2011,,,,,,,,,,,15.857142857142858
4244,36,2011,,,,,,,,,,,5.142857142857143
4245,35,2011,,,,,,,,,,,5.0
4248,91,2011,,,,,,,,,,,13.0
4250,27,2011,data science manager @ netflix,"Professor of Biology, Mathematics and Neural Science",,,,,,,,,3.857142857142857
4253,72,2011,,,,,,,,,,,10.285714285714286
4255,31,2011,,,,,,,,,,,4.428571428571429
4257,35,2011,,,,,,,,,,,5.0
4258,27,2011,,,,,,,,,,,3.857142857142857
4262,91,2011,Memorial University,"Associate Professor of Computer Science, University of Wisconsin–Madison",Professor in Computer Science at University of Wisconsin-Madison,,,,,,,,13.0
4263,24,2011,"MaxPlanck Centre for Computational Psychiatry, UCL",,,,,,,,,,3.4285714285714284
4270,6,2011,,,,,,,,,,,0.8571428571428571
4273,121,2011,Princeton University,,,,,,,,,,17.285714285714285
4274,10,2011,,,,,,,,,,,1.4285714285714286
4277,5,2011,,,,,,,,,,,0.7142857142857143
4278,27,2011,Mitsubishi Electric Research Laboratories (MERL),ETH Zurich,"Professor, University of Oxford","Benevolent AI, London",,,,,,,3.857142857142857
4279,7,2011,,,,,,,,,,,1.0
4281,14,2011,,,,,,,,,,,2.0
4283,111,2011,"PhD student, Ecole Normale Supérieure, Paris, France","INRIA / Ecole Normale Superieure, Czech Technical University","Research director, INRIA",,,,,,,,15.857142857142858
4284,2,2011,"Baylor College of Medicine, Dept of Neuroscience; Rice University, Electrical & Computer …","University of Oregon, Departments of Biology and Mathematics",,,,,,,,,0.2857142857142857
4285,228,2011,"Research Scientist, Google Brain",,,,,,,,,,32.57142857142857
4286,23,2011,Texas Tech University,"CEO, Caspar.AI; Former Faculty, Computer Science, Cornell University. Stanford University",National University of Singapore,,,,,,,,3.2857142857142856
4287,14,2011,Zoox,"Geometric Media Lab, Arizona State University","Professor, ECE, Affiliate Professor, CS, UMD, College Park",,,,,,,,2.0
4290,28,2011,,,,,,,,,,,4.0
4292,143,2011,,,,,,,,,,,20.428571428571427
4293,25,2011,University of Washington,,,,,,,,,,3.5714285714285716
4295,23,2011,OvGU Magdeburg,,,,,,,,,,3.2857142857142856
4297,112,2011,,,,,,,,,,,16.0
4298,2,2011,Google,,,,,,,,,,0.2857142857142857
4299,49,2011,,,,,,,,,,,7.0
4300,28,2011,,,,,,,,,,,4.0
4302,7,2011,"University of California, Berkeley",,,,,,,,,,1.0
4303,159,2011,,,,,,,,,,,22.714285714285715
4304,5,2011,,,,,,,,,,,0.7142857142857143
4305,5,2011,,,,,,,,,,,0.7142857142857143
4306,69,2011,,,,,,,,,,,9.857142857142858
4307,8,2011,University of Helsinki,,,,,,,,,,1.1428571428571428
4308,648,2011,Chief Scientist at Salesforce,,,,,,,,,,92.57142857142857
4309,19,2011,,,,,,,,,,,2.7142857142857144
4311,30,2011,,,,,,,,,,,4.285714285714286
4315,25,2011,"Professor of Computer Science, Princeton University","Senior Research Scientist, Google Research",,,,,,,,,3.5714285714285716
4316,10,2011,"Assistant Professor, University of Connecticut",,,,,,,,,,1.4285714285714286
4317,21,2011,The Institute of Statistical Mathematics,,,,,,,,,,3.0
4319,3,2011,,,,,,,,,,,0.42857142857142855
4320,14,2011,,,,,,,,,,,2.0
4323,8,2011,,,,,,,,,,,1.1428571428571428
4324,84,2011,"Assistant Professor, Columbia University","Associate Professor, Robotics Institute, Carnegie Mellon University",,,,,,,,,12.0
